a-lost-battalion-of-platonic-conversationalists-jumping-down-the-stoops-off-fire-escapes-off-windowsills-off-empire-state-out-of-the-moon,1
ah-carl-while-you-are-not-safe-i-am-not-safe-and-now-you’re-really-in-the-total-animal-soup-of-time—,1
and-rose-reincarnate-in-the-ghostly-clothes-of-jazz-in-the-goldhorn-shadow-of-the-band-and-blew-the-suffering-of-america’s-naked-mind-for-love-into-an-eli-eli-lamma-lamma-sabacthani-saxophone-cry-that-shivered-the-cities-down-to-the-last-radio,1
and-who-therefore-ran-through-the-icy-streets-obsessed-with-a-sudden-flash-of-the-alchemy-of-the-use-of-the-ellipsis-catalogue-a-variable-measure-and-the-vibrating-plane,1
and-who-were-given-instead-the-concrete-void-of-insulin-metrazol-electricity-hydrotherapy-psychotherapy-occupational-therapy-pingpong--amnesia,1
angelheaded-hipsters-burning-for-the-ancient-heavenly-connection-to-the-starry-dynamo-in-the-machinery-of-night,1
breakthroughs-over-the-river-flips-and-crucifixions-gone-down-the-flood-highs-epiphanies-despairs-ten-years’-animal-screams-and-suicides-minds-new-loves-mad-generation-down-on-the-rocks-of-time,1
carl-solomon-i’m-with-you-in-rockland,1
dragging-themselves-through-the-negro-streets-at-dawn-looking-for-an-angry-fix,1
dreams-adorations-illuminations-religions-the-whole-boatload-of-sensitive-bullshit,1
i-saw-the-best-minds-of-my-generation-destroyed-by-madness-starving-hysterical-naked,1
in-my-dreams-you-walk-dripping-from-a-seajourney-on-the-highway-across-america-in-tears-to-the-door-of-my-cottage-in-the-western-night,1
incomparable-blind-streets-of-shuddering-cloud-and-lightning-in-the-mind-leaping-toward-poles-of-canada--paterson-illuminating-all-the-motionless-world-of-time-between,1
im-with-you-in-rockland,18
moloch-in-whom-i-sit-lonely-moloch-in-whom-i-dream-angels-crazy-in-moloch-cocksucker-in-moloch-lacklove-and-manless-in-moloch,1
moloch-moloch-nightmare-of-moloch-moloch-the-loveless-mental-moloch-moloch-the-heavy-judger-of-men,1
moloch-moloch-robot-apartments-invisible-suburbs-skeleton-treasuries-blind-capitals-demonic-industries-spectral-nations-invincible-madhouses-granite-cocks-monstrous-bombs,1
moloch-solitude-filth-ugliness-ashcans-and-unobtainable-dollars-children-screaming-under-the-stairways-boys-sobbing-in-armies-old-men-weeping-in-the-parks,1
moloch-the-incomprehensible-prison-moloch-the-crossbone-soulless-jailhouse-and-congress-of-sorrows-moloch-whose-buildings-are-judgment-moloch-the-vast-stone-of-war-moloch-the-stunned-governments,1
moloch-who-entered-my-soul-early-moloch-in-whom-i-am-a-consciousness-without-a-body-moloch-who-frightened-me-out-of-my-natural-ecstasy-moloch-whom-i-abandon-wake-up-in-moloch-light-streaming-out-of-the-sky,1
moloch-whose-eyes-are-a-thousand-blind-windows-moloch-whose-skyscrapers-stand-in-the-long-streets-like-endless-jehovahs-moloch-whose-factories-dream-and-croak-in-the-fog-moloch-whose-smokestacks-and-antennae-crown-the-cities,1
moloch-whose-love-is-endless-oil-and-stone-moloch-whose-soul-is-electricity-and-banks-moloch-whose-poverty-is-the-specter-of-genius-moloch-whose-fate-is-a-cloud-of-sexless-hydrogen-moloch-whose-name-is-the-mind,1
moloch-whose-mind-is-pure-machinery-moloch-whose-blood-is-running-money-moloch-whose-fingers-are-ten-armies-moloch-whose-breast-is-a-cannibal-dynamo-moloch-whose-ear-is-a-smoking-tomb,1
peyote-solidities-of-halls-backyard-green-tree-cemetery-dawns-wine-drunkenness-over-the-rooftops-storefront-boroughs-of-teahead-joyride-neon-blinking-traffic-light-sun-and-moon-and-tree-vibrations-in-the-roaring-winter-dusks-of-brooklyn-ashcan-rantings-and-kind-king-light-of-mind,1
pilgrim-state’s-rockland’s-and-greystone’s-foetid-halls-bickering-with-the-echoes-of-the-soul-rocking-and-rolling-in-the-midnight-solitudebench-dolmenrealms-of-love-dream-of-life-a-nightmare-bodies-turned-to-stone-as-heavy-as-the-moon,1
real-holy-laughter-in-the-river-they-saw-it-all-the-wild-eyes-the-holy-yells-they-bade-farewell-they-jumped-off-the-roof-to-solitude-waving-carrying-flowers-down-to-the-river-into-the-street,1
returning-years-later-truly-bald-except-for-a-wig-of-blood-and-tears-and-fingers-to-the-visible-madman-doom-of-the-wards-of-the-madtowns-of-the-east,1
suffering-eastern-sweats-and-tangerian-bonegrindings-and-migraines-of-china-under-junkwithdrawal-in-newark’s-bleak-furnished-room,1
the-madman-bum-and-angel-beat-in-time-unknown-yet-putting-down-here-what-might-be-left-to-say-in-time-come-after-death,1
they-broke-their-backs-lifting-moloch-to-heaven-pavements-trees-radios-tons-lifting-the-city-to-heaven-which-exists-and-is-everywhere-about-us,1
to-recreate-the-syntax-and-measure-of-poor-human-prose-and-stand-before-you-speechless-and-intelligent-and-shaking-with-shame-rejected-yet-confessing-out-the-soul-to-conform-to-the-rhythm-of-thought-in-his-naked-and-endless-head,1
visions-omens-hallucinations-miracles-ecstasies-gone-down-the-american-river,1
what-sphinx-of-cement-and-aluminum-bashed-open-their-skulls-and-ate-up-their-brains-and-imagination,1
where-fifty-more-shocks-will-never-return-your-soul-to-its-body-again-from-its-pilgrimage-to-a-cross-in-the-void,1
where-the-faculties-of-the-skull-no-longer-admit-the-worms-of-the-senses,1
where-there-are-twentyfive-thousand-mad-comrades-all-together-singing-the-final-stanzas-of-the-internationale,1
where-we-are-great-writers-on-the-same-dreadful-typewriter,1
where-we-hug-and-kiss-the-united-states-under-our-bedsheets-the-united-states-that-coughs-all-night-and-won’t-let-us-sleep,1
where-we-wake-up-electrified-out-of-the-coma-by-our-own-souls’-airplanes-roaring-over-the-roof-they’ve-come-to-drop-angelic-bombs-the-hospital-illuminates-itself----imaginary-walls-collapse----o-skinny-legions-run-outside----o-starryspangled-shock-of-mercy-the-eternal-war-is-here----o-victory-forget-your-underwear-we’re-free,1
where-you-accuse-your-doctors-of-insanity-and-plot-the-hebrew-socialist-revolution-against-the-fascist-national-golgotha,1
where-you-bang-on-the-catatonic-piano-the-soul-is-innocent-and-immortal-it-should-never-die-ungodly-in-an-armed-madhouse,1
where-you-drink-the-tea-of-the-breasts-of-the-spinsters-of-utica,1
where-you-imitate-the-shade-of-my-mother,1
where-you-laugh-at-this-invisible-humor,1
where-you-must-feel-very-strange,1
where-you-pun-on-the-bodies-of-your-nurses-the-harpies-of-the-bronx,1
where-you-scream-in-a-straightjacket-that-you’re-losing-the-game-of-the-actual-pingpong-of-the-abyss,1
where-you-will-split-the-heavens-of-long-island-and-resurrect-your-living-human-jesus-from-the-superhuman-tomb,1
where-your-condition-has-become-serious-and-is-reported-on-the-radio,1
where-you’re-madder-than-i-am,1
where-you’ve-murdered-your-twelve-secretaries,1
who-ate-fire-in-paint-hotels-or-drank-turpentine-in-paradise-alley-death-or-purgatoried-their-torsos-night-after-night,1
who-ate-the-lamb-stew-of-the-imagination-or-digested-the-crab-at-the-muddy-bottom-of-the-rivers-of-bowery,1
who-balled-in-the-morning-in-the-evenings-in-rosegardens-and-the-grass-of-public-parks-and-cemeteries-scattering-their-semen-freely-to-whomever-come-who-may,1
who-bared-their-brains-to-heaven-under-the-el-and-saw-mohammedan-angels-staggering-on-tenement-roofs-illuminated,1
who-barreled-down-the-highways-of-the-past-journeying-to-each-other’s-hotrodgolgotha-jailsolitude-watch-or-birmingham-jazz-incarnation,1
who-bit-detectives-in-the-neck-and-shrieked-with-delight-in-policecars-for-committing-no-crime-but-their-own-wild-cooking-pederasty-and-intoxication,1
who-blew-and-were-blown-by-those-human-seraphim-the-sailors-caresses-of-atlantic-and-caribbean-love,1
who-broke-down-crying-in-white-gymnasiums-naked-and-trembling-before-the-machinery-of-other-skeletons,1
who-burned-cigarette-holes-in-their-arms-protesting-the-narcotic-tobacco-haze-of-capitalism,1
who-chained-themselves-to-subways-for-the-endless-ride-from-battery-to-holy-bronx-on-benzedrine-until-the-noise-of-wheels-and-children-brought-them-down-shuddering-mouthwracked-and-battered-bleak-of-brain-all-drained-of-brilliance-in-the-drear-light-of-zoo,1
who-cooked-rotten-animals-lung-heart-feet-tail-borsht--tortillas-dreaming-of-the-pure-vegetable-kingdom,1
who-copulated-ecstatic-and-insatiate-with-a-bottle-of-beer-a-sweetheart-a-package-of-cigarettes-a-candle-and-fell-off-the-bed-and-continued-along-the-floor-and-down-the-hall-and-ended-fainting-on-the-wall-with-a-vision-of-ultimate-cunt-and-come-eluding-the-last-gyzym-of-consciousness,1
who-coughed-on-the-sixth-floor-of-harlem-crowned-with-flame-under-the-tubercular-sky-surrounded-by-orange-crates-of-theology,1
who-cowered-in-unshaven-rooms-in-underwear-burning-their-money-in-wastebaskets-and-listening-to-the-terror-through-the-wall,1
who-crashed-through-their-minds-in-jail-waiting-for-impossible-criminals-with-golden-heads-and-the-charm-of-reality-in-their-hearts-who-sang-sweet-blues-to-alcatraz,1
who-created-great-suicidal-dramas-on-the-apartment-cliffbanks-of-the-hudson-under-the-wartime-blur-floodlight-of-the-moon--their-heads-shall-be-crowned-with-laurel-in-oblivion,1
who-cut-their-wrists-three-times-successively-unsuccessfully-gave-up-and-were-forced-to-open-antique-stores-where-they-thought-they-were-growing-old-and-cried,1
who-demanded-sanity-trials-accusing-the-radio-of-hypnotism--were-left-with-their-insanity--their-hands--a-hung-jury,1
who-disappeared-into-the-volcanoes-of-mexico-leaving-behind-nothing-but-the-shadow-of-dungarees-and-the-lava-and-ash-of-poetry-scattered-in-fireplace-chicago,1
who-distributed-supercommunist-pamphlets-in-union-square-weeping-and-undressing-while-the-sirens-of-los-alamos-wailed-them-down-and-wailed-down-wall-and-the-staten-island-ferry-also-wailed,1
who-dreamt-and-made-incarnate-gaps-in-time--space-through-images-juxtaposed-and-trapped-the-archangel-of-the-soul-between-2-visual-images-and-joined-the-elemental-verbs-and-set-the-noun-and-dash-of-consciousness-together-jumping-with-sensation-of-pater-omnipotens-aeterna-deus,1
who-drove-crosscountry-seventytwo-hours-to-find-out-if-i-had-a-vision-or-you-had-a-vision-or-he-had-a-vision-to-find-out-eternity,1
who-faded-out-in-vast-sordid-movies-were-shifted-in-dreams-woke-on-a-sudden-manhattan-and-picked-themselves-up-out-of-basements-hungover-with-heartless-tokay-and-horrors-of-third-avenue-iron-dreams--stumbled-to-unemployment-offices,1
who-fell-on-their-knees-in-hopeless-cathedrals-praying-for-each-other’s-salvation-and-light-and-breasts-until-the-soul-illuminated-its-hair-for-a-second,1
who-got-busted-in-their-pubic-beards-returning-through-laredo-with-a-belt-of-marijuana-for-new-york,1
who-hiccuped-endlessly-trying-to-giggle-but-wound-up-with-a-sob-behind-a-partition-in-a-turkish-bath-when-the-blond--naked-angel-came-to-pierce-them-with-a-sword,1
who-howled-on-their-knees-in-the-subway-and-were-dragged-off-the-roof-waving-genitals-and-manuscripts,1
who-in-humorless-protest-overturned-only-one-symbolic-pingpong-table-resting-briefly-in-catatonia,1
who-journeyed-to-denver-who-died-in-denver-who-came-back-to-denver--waited-in-vain-who-watched-over-denver--brooded--loned-in-denver-and-finally-went-away-to-find-out-the-time--now-denver-is-lonesome-for-her-heroes,1
who-jumped-in-limousines-with-the-chinaman-of-oklahoma-on-the-impulse-of-winter-midnight-streetlight-smalltown-rain,1
who-jumped-off-the-brooklyn-bridge-this-actually-happened-and-walked-away-unknown-and-forgotten-into-the-ghostly-daze-of-chinatown-soup-alleyways--firetrucks-not-even-one-free-beer,1
who-let-themselves-be-fucked-in-the-ass-by-saintly-motorcyclists-and-screamed-with-joy,1
who-lit-cigarettes-in-boxcars-boxcars-boxcars-racketing-through-snow-toward-lonesome-farms-in-grandfather-night,1
who-loned-it-through-the-streets-of-idaho-seeking-visionary-indian-angels-who-were-visionary-indian-angels,1
who-lost-their-loveboys-to-the-three-old-shrews-of-fate-the-one-eyed-shrew-of-the-heterosexual-dollar-the-one-eyed-shrew-that-winks-out-of-the-womb-and-the-one-eyed-shrew-that-does-nothing-but-sit-on-her-ass-and-snip-the-intellectual-golden-threads-of-the-craftsman’s-loom,1
who-lounged-hungry-and-lonesome-through-houston-seeking-jazz-or-sex-or-soup-and-followed-the-brilliant-spaniard-to-converse-about-america-and-eternity-a-hopeless-task-and-so-took-ship-to-africa,1
who-passed-through-universities-with-radiant-cool-eyes-hallucinating-arkansas-and-blakelight-tragedy-among-the-scholars-of-war,1
who-plunged-themselves-under-meat-trucks-looking-for-an-egg,1
who-poverty-and-tatters-and-holloweyed-and-high-sat-up-smoking-in-the-supernatural-darkness-of-coldwater-flats-floating-across-the-tops-of-cities-contemplating-jazz,1
who-reappeared-on-the-west-coast-investigating-the-fbi-in-beards-and-shorts-with-big-pacifist-eyes-sexy-in-their-dark-skin-passing-out-incomprehensible-leaflets,1
who-retired-to-mexico-to-cultivate-a-habit-or-rocky-mount-to-tender-buddha-or-tangiers-to-boys-or-southern-pacific-to-the-black-locomotive-or-harvard-to-narcissus-to-woodlawn-to-the-daisychain-or-grave,1
who-sang-out-of-their-windows-in-despair-fell-out-of-the-subway-window-jumped-in-the-filthy-passaic-leaped-on-negroes-cried-all-over-the-street-danced-on-broken-wineglasses-barefoot-smashed-phonograph-records-of-nostalgic-european-1930s-german-jazz-finished-the-whiskey-and-threw-up-groaning-into-the-bloody-toilet-moans-in-their-ears-and-the-blast-of-colossal-steamwhistles,1
who-sank-all-night-in-submarine-light-of-bickford’s-floated-out-and-sat-through-the-stale-beer-afternoon-in-desolate-fugazzi’s-listening-to-the-crack-of-doom-on-the-hydrogen-jukebox,1
who-sat-in-boxes-breathing-in-the-darkness-under-the-bridge-and-rose-up-to-build-harpsichords-in-their-lofts,1
who-scribbled-all-night-rocking-and-rolling-over-lofty-incantations-which-in-the-yellow-morning-were-stanzas-of-gibberish,1
who-studied-plotinus-poe-st-john-of-the-cross-telepathy-and-bop-kabbalah-because-the-cosmos-instinctively-vibrated-at-their-feet-in-kansas,1
who-sweetened-the-snatches-of-a-million-girls-trembling-in-the-sunset-and-were-red-eyed-in-the-morning-but-prepared-to-sweeten-the-snatch-of-the-sunrise-flashing-buttocks-under-barns-and-naked-in-the-lake,1
who-talked-continuously-seventy-hours-from-park-to-pad-to-bar-to-bellevue-to-museum-to-the-brooklyn-bridge,1
who-thought-they-were-only-mad-when-baltimore-gleamed-in-supernatural-ecstasy,1
who-threw-potato-salad-at-ccny-lecturers-on-dadaism-and-subsequently-presented-themselves-on-the-granite-steps-of-the-madhouse-with-shaven-heads-and-harlequin-speech-of-suicide-demanding-instantaneous-lobotomy,1
who-threw-their-watches-off-the-roof-to-cast-their-ballot-for-eternity-outside-of-time--alarm-clocks-fell-on-their-heads-every-day-for-the-next-decade,1
who-vanished-into-nowhere-zen-new-jersey-leaving-a-trail-of-ambiguous-picture-postcards-of-atlantic-city-hall,1
who-walked-all-night-with-their-shoes-full-of-blood-on-the-snowbank-docks-waiting-for-a-door-in-the-east-river-to-open-to-a-room-full-of-steamheat-and-opium,1
who-wandered-around-and-around-at-midnight-in-the-railroad-yard-wondering-where-to-go-and-went-leaving-no-broken-hearts,1
who-went-out-whoring-through-colorado-in-myriad-stolen-nightcars-nc-secret-hero-of-these-poems-cocksman-and-adonis-of-denver—joy-to-the-memory-of-his-innumerable-lays-of-girls-in-empty-lots--diner-backyards-moviehouses’-rickety-rows-on-mountaintops-in-caves-or-with-gaunt-waitresses-in-familiar-roadside-lonely-petticoat-upliftings--especially-secret-gasstation-solipsisms-of-johns--hometown-alleys-too,1
who-wept-at-the-romance-of-the-streets-with-their-pushcarts-full-of-onions-and-bad-music,1
who-were-burned-alive-in-their-innocent-flannel-suits-on-madison-avenue-amid-blasts-of-leaden-verse--the-tankedup-clatter-of-the-iron-regiments-of-fashion--the-nitroglycerine-shrieks-of-the-fairies-of-advertising--the-mustard-gas-of-sinister-intelligent-editors-or-were-run-down-by-the-drunken-taxicabs-of-absolute-reality,1
who-were-expelled-from-the-academies-for-crazy--publishing-obscene-odes-on-the-windows-of-the-skull,1
whole-intellects-disgorged-in-total-recall-for-seven-days-and-nights-with-brilliant-eyes-meat-for-the-synagogue-cast-on-the-pavement,1
with-dreams-with-drugs-with-waking-nightmares-alcohol-and-cock-and-endless-balls,1
with-mother-finally--and-the-last-fantastic-book-flung-out-of-the-tenement-window-and-the-last-door-closed-at-4-am-and-the-last-telephone-slammed-at-the-wall-in-reply-and-the-last-furnished-room-emptied-down-to-the-last-piece-of-mental-furniture-a-yellow-paper-rose-twisted-on-a-wire-hanger-in-the-closet-and-even-that-imaginary-nothing-but-a-hopeful-little-bit-of-hallucination—,1
with-the-absolute-heart-of-the-poem-of-life-butchered-out-of-their-own-bodies-good-to-eat-a-thousand-years,1
yacketayakking-screaming-vomiting-whispering-facts-and-memories-and-anecdotes-and-eyeball-kicks-and-shocks-of-hospitals-and-jails-and-wars,1
